time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.027190308191866446,0.17884091700090196,11.99606795793733,0.07940355817613653,6.2408623255726425,0.0,0.026949691098354787,0.45211999636863764,2.8839710686698,0.024086513630218426,-0.1723615196412449,0.0,426.5283462061922,425.64030162755336,426.46773314287316,424.3975460347448
1.2600000000000007,-0.024644228099928146,0.2077371093295805,12.173437175191086,0.08429105727204789,6.241401219214797,0.0,0.05780282460476856,0.5116059840534172,3.0279064425728066,0.002526776271832905,-0.20971675186403083,0.0,460.3862910813625,457.38895624924567,460.88993865973896,459.1827320975595
1.3200000000000007,-0.020257959284379397,0.24021400892654074,12.358346335040116,0.08929919819765697,6.230917219866605,0.0,0.08949185627312967,0.5714155580475064,3.1353326135454975,0.02549750701699802,-0.1950019965870477,0.0,448.73487633874777,449.8871452028739,448.0486801065372,449.91228701749526
1.3800000000000008,-0.013788111386239622,0.27639300026312363,12.54891844964956,0.11421372341730329,6.219205074397518,0.0,0.1273210127710549,0.6370472059869722,3.2164921481335766,-0.02868929432121234,-0.19621271009903404,0.0,441.6758804732602,441.538455941718,444.4377681706742,439.97406301015155
1.4400000000000008,-0.005018265908057825,0.3165619149027366,12.741284892013578,0.11277446075303654,6.2092710892286895,0.0,0.16586211132469939,0.7017806148621698,3.1957144397658768,-0.02394873606435146,-0.1825111194889747,0.0,408.6774562294718,409.8577651107892,409.11936590220677,409.5410099557429
1.5000000000000009,0.006622329058649476,0.36115963797846096,12.937431238047695,0.11196821079521424,6.1983189164849914,0.0,0.22331986513239765,0.7846618434605472,3.341961691042387,-0.03393072080010431,-0.18483586323591783,0.0,463.0954279695851,462.88145578696765,463.9200967995363,463.1354854390593
1.560000000000001,0.021627965418246655,0.4102979021798119,13.138715822178908,0.11034870001272257,6.189513668345878,0.0,0.2776481931890311,0.8530956144706285,3.3673660721240886,-0.027961478191249393,-0.20263929087481516,0.0,426.0569412766244,424.4946678676247,426.6429133563308,427.1518667489467
1.620000000000001,0.04007143132718062,0.4635223080830266,13.341617513980195,0.10954710378238985,6.179337550549237,0.0,0.3380425398991976,0.9209329220594809,3.3958232398032937,-0.01883824358898875,-0.21931040330949692,0.0,428.3225651588153,426.857726434664,426.9784044708192,427.7559317078405
1.680000000000001,0.06262190272509018,0.5210891785956933,13.54886144117672,0.10889812275200406,6.1665788299839654,0.0,0.4149272115307055,0.9978136694333279,3.5117742092397872,-0.012344280261285595,-0.22754269523947204,0.0,455.601758356496,454.8954446660885,456.352857816146,456.87103117769067
1.740000000000001,0.08966334154807974,0.5828931403996674,13.759751618447726,0.10881739813364621,6.153481534070153,0.0,0.4875976202547147,1.062281706062164,3.517693036531625,-0.022523850799767674,-0.23699505516860403,0.0,422.17229594194146,421.2997193301098,422.0042851993211,421.1247010865946
